order_id,order_date,state,zone,category,brand_type,customer_gender,customer_age,base_price,discount_percent,final_price,units_sold,revenue,sales_event,competition_intensity,inventory_pressure,Age_Group,Discount_Category,Profit
ORD0009960,2023-12-31,Uttar Pradesh,North,Grocery Essentials,Mass,Female,24,602.89,50.79,296.68,29,8603.72,Normal,Medium,Low,18-25,High Discount,8307.039999999999
ORD0009961,2023-12-31,Uttar Pradesh,North,Grocery Essentials,Mass,Male,18,151.62,18.19,124.04,30,3721.2,Normal,Medium,Low,18-25,Medium Discount,3597.16
ORD0009962,2023-12-31,Punjab,North,Sports & Fitness,Mass,Female,43,4681.08,55.03,2105.08,42,88413.36,Normal,High,Low,36-45,High Discount,86308.28
ORD0009963,2023-12-31,Telangana,South,Fashion,Premium,Male,37,2124.49,10.11,1909.7,13,24826.1,Normal,Low,High,36-45,Medium Discount,22916.399999999998
ORD0009964,2023-12-31,Delhi NCR,North,Footwear,Mass,Female,31,4670.56,63.99,1681.87,76,127822.12,Normal,Medium,Low,26-35,High Discount,126140.25
ORD0009965,2023-12-31,Karnataka,South,Home & Living,Mass,Male,23,4166.68,35.82,2674.18,65,173821.7,Normal,Low,Low,18-25,High Discount,171147.52000000002
ORD0009966,2023-12-31,Tamil Nadu,South,Premium Lifestyle,Mass,Female,21,5221.43,32.49,3524.99,33,116324.67,Normal,Low,Low,18-25,High Discount,112799.68
ORD0009967,2023-12-31,Madhya Pradesh,Central,Home & Living,Mass,Female,35,3682.8,61.61,1413.83,35,49484.05,Normal,Medium,Low,26-35,High Discount,48070.22
ORD0009968,2023-12-31,Tamil Nadu,South,Grocery Essentials,Mass,Male,49,112.22,27.46,81.4,37,3011.8,Normal,Medium,Low,46-60,High Discount,2930.4
ORD0009969,2023-12-31,Gujarat,West,Footwear,Mass,Female,28,4703.53,40.25,2810.36,42,118035.12,Normal,Medium,High,26-35,High Discount,115224.76
ORD0009970,2023-12-31,Telangana,South,Beauty & Personal Care,Premium,Female,25,1970.48,30.65,1366.53,35,47828.55,Normal,Medium,Low,18-25,High Discount,46462.020000000004
ORD0009971,2023-12-31,Gujarat,West,Grocery Essentials,Premium,Female,58,384.62,15.56,324.77,26,8444.02,Normal,High,Low,46-60,Medium Discount,8119.25
ORD0009972,2023-12-31,Kerala,South,Home & Living,Mass,Female,65,3356.12,16.82,2791.62,17,47457.54,Normal,Low,Low,,Medium Discount,44665.92
ORD0009973,2023-12-31,Chhattisgarh,Central,Footwear,Mass,Male,54,3087.76,48.21,1599.15,49,78358.35,Festival,Low,Low,46-60,High Discount,76759.20000000001
ORD0009974,2023-12-31,Haryana,North,Fashion,Mass,Male,50,2815.23,65.0,985.33,18,17735.94,Normal,High,High,46-60,High Discount,16750.609999999997
ORD0009975,2023-12-31,Tamil Nadu,South,Electronics,Mass,Male,21,10437.68,37.67,6505.81,41,266738.21,Normal,Medium,Low,18-25,High Discount,260232.40000000002
ORD0009976,2023-12-31,Uttar Pradesh,North,Electronics,Mass,Female,30,4888.9,60.95,1909.12,14,26727.68,Normal,Medium,Low,26-35,High Discount,24818.56
ORD0009977,2023-12-31,Tamil Nadu,South,Premium Lifestyle,Mass,Male,58,6713.08,17.87,5513.45,8,44107.6,Normal,Low,Low,46-60,Medium Discount,38594.15
ORD0009978,2023-12-31,Tamil Nadu,South,Grocery Essentials,Mass,Female,56,488.98,11.63,432.11,23,9938.53,Normal,Low,Low,46-60,Medium Discount,9506.42
ORD0009979,2023-12-31,Telangana,South,Beauty & Personal Care,Mass,Male,22,2151.6,48.39,1110.44,55,61074.2,Normal,Medium,Low,18-25,High Discount,59963.759999999995
ORD0009980,2023-12-31,Maharashtra,West,Footwear,Mass,Male,46,3392.62,62.65,1267.14,24,30411.36,Normal,Medium,Low,46-60,High Discount,29144.22
ORD0009981,2023-12-31,Gujarat,West,Grocery Essentials,Mass,Male,25,718.61,45.6,390.92,40,15636.8,Normal,High,Low,18-25,High Discount,15245.88
ORD0009982,2023-12-31,Telangana,South,Sports & Fitness,Mass,Male,29,1156.67,32.72,778.21,42,32684.82,Normal,High,High,26-35,High Discount,31906.61
ORD0009983,2023-12-31,Gujarat,West,Premium Lifestyle,Mass,Male,22,8352.84,48.93,4265.8,50,213290.0,Normal,Low,Low,18-25,High Discount,209024.2
ORD0009984,2023-12-31,Haryana,North,Grocery Essentials,Premium,Female,48,717.6,34.03,473.4,29,13728.6,Normal,Low,Low,46-60,High Discount,13255.2
ORD0009985,2023-12-31,Odisha,East,Electronics,Mass,Female,54,6553.45,51.57,3173.84,52,165039.68,Festival,Low,Low,46-60,High Discount,161865.84
ORD0009986,2023-12-31,Chhattisgarh,Central,Home & Living,Premium,Female,33,4291.84,45.78,2327.04,12,27924.48,Normal,High,High,26-35,High Discount,25597.44
ORD0009987,2023-12-31,Odisha,East,Fashion,Mass,Female,20,2332.87,34.34,1531.76,14,21444.64,Normal,Medium,Low,18-25,High Discount,19912.88
ORD0009988,2023-12-31,Haryana,North,Premium Lifestyle,Mass,Female,26,14669.61,27.07,10698.55,14,149779.7,Normal,Low,High,26-35,High Discount,139081.15000000002
ORD0009989,2023-12-31,Telangana,South,Grocery Essentials,Mass,Female,61,242.42,65.0,84.85,9,763.65,Normal,Medium,High,,High Discount,678.8
ORD0009990,2023-12-31,Uttar Pradesh,North,Sports & Fitness,Mass,Female,33,5085.86,65.0,1780.05,32,56961.6,Normal,High,Low,26-35,High Discount,55181.549999999996
ORD0009991,2023-12-31,Uttar Pradesh,North,Grocery Essentials,Mass,Male,57,159.79,63.48,58.36,24,1400.64,Festival,Low,High,46-60,High Discount,1342.2800000000002
ORD0009992,2023-12-31,Tamil Nadu,South,Sports & Fitness,Premium,Female,27,6990.5,33.25,4666.16,38,177314.08,Normal,Medium,High,26-35,High Discount,172647.91999999998
ORD0009993,2023-12-31,Karnataka,South,Beauty & Personal Care,Premium,Female,20,2017.03,12.58,1763.29,27,47608.83,Normal,High,Low,18-25,Medium Discount,45845.54
ORD0009994,2023-12-31,Tamil Nadu,South,Sports & Fitness,Premium,Male,23,4301.59,5.67,4057.69,12,48692.28,Normal,Medium,Low,18-25,Low Discount,44634.59
ORD0009995,2023-12-31,Delhi NCR,North,Sports & Fitness,Mass,Female,19,5503.85,65.0,1926.35,33,63569.55,Festival,Medium,Low,18-25,High Discount,61643.200000000004
ORD0009996,2023-12-31,Haryana,North,Home & Living,Premium,Female,42,3808.21,23.6,2909.47,19,55279.93,Normal,High,Low,36-45,High Discount,52370.46
ORD0009997,2023-12-31,Gujarat,West,Sports & Fitness,Mass,Female,44,3440.57,29.75,2417.0,38,91846.0,Festival,Medium,Low,36-45,High Discount,89429.0
ORD0009998,2023-12-31,West Bengal,East,Grocery Essentials,Premium,Male,44,589.25,19.25,475.82,13,6185.66,Normal,Medium,Low,36-45,Medium Discount,5709.84
ORD0009999,2023-12-31,Delhi NCR,North,Home & Living,Mass,Female,23,1119.43,48.58,575.61,56,32234.16,Normal,Medium,Low,18-25,High Discount,31658.55
ORD0010000,2023-12-31,Madhya Pradesh,Central,Home & Living,Mass,Female,20,2010.91,36.68,1273.31,36,45839.16,Festival,Medium,Low,18-25,High Discount,44565.850000000006
ORD0010001,2023-12-31,Madhya Pradesh,Central,Footwear,Mass,Male,65,1088.51,42.49,626.0,20,12520.0,Normal,Medium,Low,,High Discount,11894.0
ORD0010002,2023-12-31,Kerala,South,Sports & Fitness,Mass,Male,21,5646.89,31.46,3870.38,57,220611.66,Festival,Medium,Low,18-25,High Discount,216741.28
ORD0010003,2023-12-31,Odisha,East,Fashion,Mass,Male,28,2124.69,48.52,1093.79,26,28438.54,Normal,Low,Low,26-35,High Discount,27344.75
ORD0010004,2023-12-31,Uttar Pradesh,North,Footwear,Premium,Male,30,4281.2,32.98,2869.26,12,34431.12,Normal,High,Low,26-35,High Discount,31561.86
ORD0010005,2023-12-31,Kerala,South,Fashion,Mass,Male,45,3962.41,57.46,1685.61,41,69110.01,Normal,Medium,High,36-45,High Discount,67424.4
ORD0010006,2023-12-31,Odisha,East,Electronics,Mass,Male,31,4947.93,37.47,3093.94,30,92818.2,Normal,Medium,Low,26-35,High Discount,89724.26
ORD0010007,2023-12-31,Odisha,East,Sports & Fitness,Mass,Female,28,5363.86,52.78,2532.81,7,17729.67,Normal,Medium,Low,26-35,High Discount,15196.859999999999
ORD0010008,2023-12-31,Telangana,South,Fashion,Mass,Male,55,547.11,32.86,367.33,56,20570.48,Festival,Low,Low,46-60,High Discount,20203.149999999998
ORD0010009,2023-12-31,Uttar Pradesh,North,Beauty & Personal Care,Mass,Female,62,2186.51,65.0,765.28,15,11479.2,Normal,Medium,High,,High Discount,10713.92
ORD0010010,2023-12-31,Punjab,North,Sports & Fitness,Mass,Female,27,1367.82,33.8,905.5,6,5433.0,Normal,Medium,Low,26-35,High Discount,4527.5
ORD0010011,2023-12-31,Madhya Pradesh,Central,Fashion,Mass,Female,27,791.68,61.16,307.49,13,3997.37,Normal,Medium,Low,26-35,High Discount,3689.88
ORD0010012,2023-12-31,Karnataka,South,Beauty & Personal Care,Premium,Female,30,1166.14,55.89,514.38,33,16974.54,Festival,Medium,High,26-35,High Discount,16460.16
ORD0010013,2023-12-31,Maharashtra,West,Electronics,Mass,Male,26,7466.5,18.51,6084.45,42,255546.9,Normal,Low,Low,26-35,Medium Discount,249462.44999999998
ORD0010014,2023-12-31,Kerala,South,Electronics,Mass,Male,34,10556.33,40.22,6310.57,20,126211.4,Normal,Low,High,26-35,High Discount,119900.82999999999
ORD0010015,2023-12-31,Maharashtra,West,Electronics,Mass,Female,42,9034.64,35.6,5818.31,51,296733.81,Normal,High,Low,36-45,High Discount,290915.5
ORD0010016,2023-12-31,Madhya Pradesh,Central,Footwear,Mass,Female,64,4997.41,22.62,3867.0,27,104409.0,Festival,Low,Low,,High Discount,100542.0
ORD0010017,2023-12-31,Odisha,East,Sports & Fitness,Mass,Male,37,4971.61,54.97,2238.72,32,71639.04,Festival,Low,Low,36-45,High Discount,69400.31999999999
ORD0010018,2023-12-31,Uttar Pradesh,North,Grocery Essentials,Mass,Female,38,582.85,29.42,411.38,18,7404.84,Festival,High,Low,36-45,High Discount,6993.46
ORD0010019,2023-12-31,Haryana,North,Footwear,Premium,Female,62,1137.46,39.29,690.55,18,12429.9,Normal,High,Low,,High Discount,11739.35
ORD0010020,2023-12-31,Punjab,North,Electronics,Mass,Female,44,7758.99,33.86,5131.8,20,102636.0,Normal,Medium,Low,36-45,High Discount,97504.2
ORD0010021,2023-12-31,Uttar Pradesh,North,Beauty & Personal Care,Mass,Female,22,1061.6,32.31,718.6,5,3593.0,Normal,Medium,Low,18-25,High Discount,2874.4
ORD0010022,2023-12-31,Madhya Pradesh,Central,Footwear,Mass,Female,59,1061.54,42.83,606.88,25,15172.0,Normal,Medium,High,46-60,High Discount,14565.12
ORD0010023,2023-12-31,Chhattisgarh,Central,Fashion,Mass,Male,62,1357.46,12.35,1189.81,4,4759.24,Normal,Low,Low,,Medium Discount,3569.43
ORD0010024,2023-12-31,Telangana,South,Beauty & Personal Care,Premium,Male,43,2012.91,20.93,1591.61,6,9549.66,Normal,High,Low,36-45,High Discount,7958.05
ORD0010025,2023-12-31,Odisha,East,Premium Lifestyle,Mass,Female,40,14161.35,48.42,7304.42,30,219132.6,Normal,Low,High,36-45,High Discount,211828.18
ORD0010026,2023-12-31,Kerala,South,Footwear,Mass,Male,20,4952.02,10.74,4420.17,11,48621.87,Normal,Medium,Low,18-25,Medium Discount,44201.700000000004
ORD0010027,2023-12-31,Gujarat,West,Fashion,Mass,Male,30,2349.67,37.61,1465.96,58,85025.68,Festival,Medium,Low,26-35,High Discount,83559.71999999999
ORD0010028,2023-12-31,Chhattisgarh,Central,Footwear,Mass,Female,37,4547.57,53.03,2135.99,31,66215.69,Normal,Medium,Low,36-45,High Discount,64079.700000000004
ORD0010029,2023-12-31,Maharashtra,West,Electronics,Mass,Male,58,9994.21,31.75,6821.05,19,129599.95,Normal,Medium,Low,46-60,High Discount,122778.9
ORD0010030,2023-12-31,Gujarat,West,Home & Living,Mass,Male,57,3364.12,62.56,1259.53,7,8816.71,Normal,High,Low,46-60,High Discount,7557.179999999999
ORD0010031,2023-12-31,Kerala,South,Footwear,Mass,Male,46,4763.31,19.55,3832.08,22,84305.76,Normal,High,Low,46-60,Medium Discount,80473.68
ORD0010032,2023-12-31,Punjab,North,Beauty & Personal Care,Mass,Female,30,2000.96,14.39,1713.02,31,53103.62,Normal,Medium,Low,26-35,Medium Discount,51390.600000000006
ORD0010033,2023-12-31,Punjab,North,Premium Lifestyle,Mass,Female,24,10092.83,63.34,3700.03,79,292302.37,Normal,Medium,High,18-25,High Discount,288602.33999999997
ORD0010034,2023-12-31,Punjab,North,Home & Living,Mass,Female,19,4566.5,30.31,3182.39,32,101836.48,Normal,High,Low,18-25,High Discount,98654.09
ORD0010035,2023-12-31,Odisha,East,Grocery Essentials,Mass,Male,42,594.04,65.0,207.91,9,1871.19,Festival,Medium,High,36-45,High Discount,1663.28
ORD0010036,2023-12-31,Maharashtra,West,Premium Lifestyle,Premium,Male,42,14856.16,16.24,12443.52,26,323531.52,Normal,Low,Low,36-45,Medium Discount,311088.0
ORD0010037,2023-12-31,Odisha,East,Grocery Essentials,Mass,Female,21,548.43,57.46,233.3,56,13064.8,Normal,Low,Low,18-25,High Discount,12831.5
ORD0010038,2023-12-31,Odisha,East,Sports & Fitness,Premium,Male,30,5382.12,24.48,4064.58,7,28452.06,Normal,High,Low,26-35,High Discount,24387.480000000003
ORD0010039,2023-12-31,Odisha,East,Sports & Fitness,Mass,Female,57,6417.46,65.0,2246.11,40,89844.4,Festival,High,High,46-60,High Discount,87598.29
ORD0010040,2023-12-31,Punjab,North,Sports & Fitness,Mass,Male,26,3761.1,39.85,2262.3,81,183246.3,Festival,High,Low,26-35,High Discount,180984.0
ORD0010041,2023-12-31,West Bengal,East,Beauty & Personal Care,Mass,Female,41,353.7,22.27,274.93,25,6873.25,Festival,Low,Low,36-45,High Discount,6598.32
ORD0010042,2023-12-31,Punjab,North,Sports & Fitness,Premium,Male,58,3303.91,39.54,1997.54,31,61923.74,Festival,Medium,High,46-60,High Discount,59926.2
ORD0010043,2023-12-31,Maharashtra,West,Footwear,Mass,Male,53,4646.88,61.51,1788.58,69,123412.02,Festival,High,Low,46-60,High Discount,121623.44
ORD0010044,2023-12-31,Tamil Nadu,South,Sports & Fitness,Premium,Female,44,3914.28,16.5,3268.42,8,26147.36,Normal,Medium,Low,36-45,Medium Discount,22878.940000000002
ORD0010045,2023-12-31,Punjab,North,Beauty & Personal Care,Mass,Male,35,612.68,65.0,214.44,37,7934.28,Festival,Medium,Low,26-35,High Discount,7719.84
ORD0010046,2023-12-31,Haryana,North,Fashion,Mass,Female,23,3943.71,16.25,3302.86,10,33028.6,Normal,Medium,Low,18-25,Medium Discount,29725.739999999998
ORD0010047,2023-12-31,Tamil Nadu,South,Beauty & Personal Care,Premium,Female,33,1400.16,43.57,790.11,11,8691.21,Festival,Medium,Low,26-35,High Discount,7901.099999999999
ORD0010048,2023-12-31,Chhattisgarh,Central,Footwear,Mass,Male,21,1651.37,62.46,619.92,40,24796.8,Normal,Medium,Low,18-25,High Discount,24176.88
ORD0010049,2023-12-31,Maharashtra,West,Electronics,Mass,Male,26,7806.08,65.0,2732.13,31,84696.03,Festival,Medium,High,26-35,High Discount,81963.9
ORD0010050,2023-12-31,Karnataka,South,Sports & Fitness,Mass,Male,24,4876.96,7.46,4513.14,26,117341.64,Normal,Low,Low,18-25,Low Discount,112828.5
ORD0010051,2023-12-31,Uttar Pradesh,North,Beauty & Personal Care,Mass,Female,49,2434.2,65.0,851.97,47,40042.59,Festival,Low,High,46-60,High Discount,39190.619999999995
ORD0010052,2023-12-31,Karnataka,South,Beauty & Personal Care,Mass,Female,51,1532.56,28.34,1098.23,32,35143.36,Normal,Medium,High,46-60,High Discount,34045.13
ORD0010053,2023-12-31,Delhi NCR,North,Grocery Essentials,Mass,Female,28,317.15,34.81,206.75,44,9097.0,Normal,Medium,High,26-35,High Discount,8890.25
ORD0010054,2023-12-31,Madhya Pradesh,Central,Premium Lifestyle,Mass,Male,52,11936.4,23.49,9132.54,14,127855.56,Normal,Low,Low,46-60,High Discount,118723.01999999999
ORD0010055,2023-12-31,Karnataka,South,Premium Lifestyle,Mass,Female,21,4746.47,38.29,2929.05,14,41006.7,Normal,High,High,18-25,High Discount,38077.649999999994
ORD0010056,2023-12-31,Haryana,North,Premium Lifestyle,Mass,Male,25,7082.42,34.81,4617.03,21,96957.63,Normal,Low,Low,18-25,High Discount,92340.6
ORD0010057,2023-12-31,Kerala,South,Beauty & Personal Care,Mass,Male,27,1156.18,62.37,435.07,51,22188.57,Normal,Medium,Low,26-35,High Discount,21753.5
ORD0010058,2023-12-31,West Bengal,East,Premium Lifestyle,Premium,Male,49,12254.74,33.54,8144.5,24,195468.0,Normal,High,Low,46-60,High Discount,187323.5
ORD0010059,2023-12-31,Maharashtra,West,Fashion,Premium,Male,20,3037.8,40.4,1810.53,62,112252.86,Festival,High,Low,18-25,High Discount,110442.33
ORD0010060,2023-12-31,Chhattisgarh,Central,Grocery Essentials,Mass,Female,41,368.59,23.04,283.67,24,6808.08,Normal,High,Low,36-45,High Discount,6524.41
ORD0010061,2023-12-31,Punjab,North,Footwear,Mass,Male,34,1932.17,30.26,1347.5,46,61985.0,Normal,High,High,26-35,High Discount,60637.5
ORD0010062,2023-12-31,Delhi NCR,North,Fashion,Premium,Male,27,2346.97,37.95,1456.29,28,40776.12,Normal,Medium,Low,26-35,High Discount,39319.83
ORD0010063,2023-12-31,Punjab,North,Electronics,Mass,Male,36,5940.39,42.78,3399.09,33,112169.97,Normal,High,Low,36-45,High Discount,108770.88
ORD0010064,2023-12-31,Gujarat,West,Footwear,Mass,Female,62,3191.52,25.89,2365.24,12,28382.88,Normal,Medium,High,,High Discount,26017.64
ORD0010065,2023-12-31,Tamil Nadu,South,Home & Living,Premium,Male,43,4766.25,41.42,2792.07,36,100514.52,Normal,High,Low,36-45,High Discount,97722.45
ORD0010066,2023-12-31,Odisha,East,Grocery Essentials,Mass,Female,39,152.41,31.33,104.66,15,1569.9,Normal,Medium,Low,36-45,High Discount,1465.24
ORD0010067,2023-12-31,Telangana,South,Beauty & Personal Care,Mass,Female,31,1228.15,27.8,886.72,69,61183.68,Festival,Low,High,26-35,High Discount,60296.96
ORD0010068,2023-12-31,Kerala,South,Footwear,Mass,Male,34,3488.59,43.02,1987.8,18,35780.4,Festival,Low,Low,26-35,High Discount,33792.6
ORD0010069,2023-12-31,Maharashtra,West,Electronics,Mass,Female,40,11299.4,12.98,9832.74,20,196654.8,Normal,Medium,Low,36-45,Medium Discount,186822.06
ORD0010070,2023-12-31,Tamil Nadu,South,Premium Lifestyle,Premium,Male,21,4276.75,41.45,2504.04,8,20032.32,Normal,Low,High,18-25,High Discount,17528.28
ORD0010071,2023-12-31,Telangana,South,Sports & Fitness,Premium,Female,21,2441.93,20.07,1951.83,38,74169.54,Normal,Medium,Low,18-25,High Discount,72217.70999999999
ORD0010072,2023-12-31,Maharashtra,West,Sports & Fitness,Mass,Female,42,2704.89,28.22,1941.57,36,69896.52,Normal,Medium,High,36-45,High Discount,67954.95
ORD0010073,2023-12-31,Uttar Pradesh,North,Beauty & Personal Care,Mass,Female,40,2251.57,57.96,946.56,25,23664.0,Normal,High,High,36-45,High Discount,22717.44
ORD0010074,2023-12-31,Maharashtra,West,Sports & Fitness,Mass,Male,34,6657.7,33.12,4452.67,50,222633.5,Normal,High,Low,26-35,High Discount,218180.83
ORD0010075,2023-12-31,West Bengal,East,Beauty & Personal Care,Mass,Male,52,1216.06,62.59,454.93,7,3184.51,Normal,High,Low,46-60,High Discount,2729.5800000000004
ORD0010076,2023-12-31,Kerala,South,Footwear,Mass,Male,20,1196.67,22.13,931.85,49,45660.65,Festival,Medium,Low,18-25,High Discount,44728.8
ORD0010077,2023-12-31,Chhattisgarh,Central,Sports & Fitness,Mass,Female,24,3270.1,65.0,1144.53,42,48070.26,Festival,Medium,Low,18-25,High Discount,46925.73
ORD0010078,2023-12-31,Chhattisgarh,Central,Premium Lifestyle,Mass,Male,22,7699.32,54.49,3503.96,56,196221.76,Festival,Low,High,18-25,High Discount,192717.80000000002
ORD0010079,2023-12-31,Delhi NCR,North,Grocery Essentials,Premium,Male,24,526.85,23.32,403.99,12,4847.88,Normal,Medium,Low,18-25,High Discount,4443.89
ORD0010080,2023-12-31,Maharashtra,West,Premium Lifestyle,Mass,Male,38,11767.66,61.66,4511.72,14,63164.08,Normal,High,Low,36-45,High Discount,58652.36
ORD0010081,2023-12-31,Haryana,North,Premium Lifestyle,Mass,Male,48,9729.65,30.38,6773.78,11,74511.58,Normal,Medium,Low,46-60,High Discount,67737.8
ORD0010082,2023-12-31,Kerala,South,Sports & Fitness,Mass,Female,46,6030.47,42.66,3457.87,19,65699.53,Normal,Medium,Low,46-60,High Discount,62241.659999999996
ORD0010083,2023-12-31,Maharashtra,West,Premium Lifestyle,Premium,Male,41,7441.43,21.64,5831.1,31,180764.1,Normal,Medium,Low,36-45,High Discount,174933.0
ORD0010084,2023-12-31,Uttar Pradesh,North,Beauty & Personal Care,Mass,Male,18,1004.72,65.0,351.65,25,8791.25,Festival,High,Low,18-25,High Discount,8439.6
ORD0010085,2023-12-31,Tamil Nadu,South,Electronics,Premium,Male,48,3815.93,25.4,2846.68,10,28466.8,Festival,Medium,Low,46-60,High Discount,25620.12
ORD0010086,2023-12-31,Punjab,North,Sports & Fitness,Premium,Female,20,4865.34,56.07,2137.34,40,85493.6,Festival,High,High,18-25,High Discount,83356.26000000001
ORD0010087,2023-12-31,Maharashtra,West,Premium Lifestyle,Premium,Male,59,4649.29,39.72,2802.59,63,176563.17,Festival,High,High,46-60,High Discount,173760.58000000002
ORD0010088,2023-12-31,Delhi NCR,North,Grocery Essentials,Mass,Male,19,642.0,40.46,382.25,57,21788.25,Normal,Low,Low,18-25,High Discount,21406.0
ORD0010089,2023-12-31,Karnataka,South,Footwear,Mass,Female,58,4990.75,56.71,2160.5,38,82099.0,Normal,High,Low,46-60,High Discount,79938.5
ORD0010090,2023-12-31,Maharashtra,West,Premium Lifestyle,Mass,Male,61,14819.81,27.4,10759.18,32,344293.76,Normal,Medium,Low,,High Discount,333534.58
ORD0010091,2023-12-31,Telangana,South,Grocery Essentials,Mass,Male,23,386.21,64.63,136.6,13,1775.8,Normal,High,Low,18-25,High Discount,1639.2
ORD0010092,2023-12-31,Telangana,South,Electronics,Premium,Female,36,11649.33,34.58,7620.99,13,99072.87,Normal,Low,Low,36-45,High Discount,91451.87999999999
ORD0010093,2023-12-31,Karnataka,South,Electronics,Mass,Male,23,11502.86,43.86,6457.71,22,142069.62,Normal,Medium,Low,18-25,High Discount,135611.91
ORD0010094,2023-12-31,Maharashtra,West,Footwear,Mass,Male,32,3466.73,29.29,2451.32,13,31867.16,Festival,Medium,Low,26-35,High Discount,29415.84
